20.0000	1083.0000
20.0205	1084.0000
20.0409	1047.0000
20.0614	1036.0000
20.0819	1088.0000
20.1023	1065.0000
20.1228	1131.0000
20.1432	1057.0000
20.1637	1085.0000
20.1842	1081.0000
20.2046	1020.0000
20.2251	1164.0000
20.2456	1046.0000
20.2660	1075.0000
20.2865	1129.0000
20.3069	1045.0000
20.3274	1035.0000
20.3479	1066.0000
20.3683	1161.0000
20.3888	1029.0000
20.4093	998.0000
20.4297	1038.0000
20.4502	1110.0000
20.4706	1087.0000
20.4911	1064.0000
20.5116	1056.0000
20.5320	1059.0000
20.5525	1061.0000
20.5730	1089.0000
20.5934	1092.0000
20.6139	1070.0000
20.6343	1061.0000
20.6548	1046.0000
20.6753	1052.0000
20.6957	1030.0000
20.7162	1025.0000
20.7367	1098.0000
20.7571	1052.0000
20.7776	1050.0000
20.7980	1004.0000
20.8185	1024.0000
20.8390	1050.0000
20.8594	1046.0000
20.8799	996.0000
20.9004	1038.0000
20.9208	1028.0000
20.9413	1059.0000
20.9617	1086.0000
20.9822	1010.0000
21.0027	1078.0000
21.0231	1066.0000
21.0436	1104.0000
21.0641	1000.0000
21.0845	1029.0000
21.1050	1008.0000
21.1254	1007.0000
21.1459	1012.0000
21.1664	1058.0000
21.1868	1057.0000
21.2073	1052.0000
21.2278	1039.0000
21.2482	1025.0000
21.2687	1064.0000
21.2891	981.0000
21.3096	1055.0000
21.3301	1060.0000
21.3505	990.0000
21.3710	990.0000
21.3915	1045.0000
21.4119	1004.0000
21.4324	1040.0000
21.4528	1086.0000
21.4733	1106.0000
21.4938	1023.0000
21.5142	1048.0000
21.5347	1052.0000
21.5552	985.0000
21.5756	1048.0000
21.5961	1037.0000
21.6166	995.0000
21.6370	1041.0000
21.6575	1066.0000
21.6779	1038.0000
21.6984	988.0000
21.7189	1019.0000
21.7393	1007.0000
21.7598	1025.0000
21.7803	1035.0000
21.8007	1018.0000
21.8212	1036.0000
21.8416	1000.0000
21.8621	1064.0000
21.8826	1075.0000
21.9030	1053.0000
21.9235	1092.0000
21.9440	1094.0000
21.9644	1052.0000
21.9849	1033.0000
22.0053	1009.0000
22.0258	1031.0000
22.0463	1020.0000
22.0667	1074.0000
22.0872	1033.0000
22.1077	1071.0000
22.1281	1018.0000
22.1486	975.0000
22.1690	973.0000
22.1895	1041.0000
22.2100	1008.0000
22.2304	1005.0000
22.2509	1031.0000
22.2714	1048.0000
22.2918	1143.0000
22.3123	1097.0000
22.3327	1061.0000
22.3532	1064.0000
22.3737	1008.0000
22.3941	1052.0000
22.4146	1095.0000
22.4351	1108.0000
22.4555	1008.0000
22.4760	1048.0000
22.4964	1123.0000
22.5169	1160.0000
22.5374	1111.0000
22.5578	1161.0000
22.5783	1182.0000
22.5988	1255.0000
22.6192	1322.0000
22.6397	1403.0000
22.6601	1621.0000
22.6806	1792.0000
22.7011	2026.0000
22.7215	2367.0000
22.7420	2528.0000
22.7625	2888.0000
22.7829	2888.0000
22.8034	2728.0000
22.8238	2545.0000
22.8443	2200.0000
22.8648	2014.0000
22.8852	1640.0000
22.9057	1522.0000
22.9262	1364.0000
22.9466	1385.0000
22.9671	1192.0000
22.9875	1213.0000
23.0080	1134.0000
23.0285	1143.0000
23.0489	1089.0000
23.0694	985.0000
23.0899	1078.0000
23.1103	1115.0000
23.1308	1080.0000
23.1513	1082.0000
23.1717	1056.0000
23.1922	1050.0000
23.2126	1011.0000
23.2331	1040.0000
23.2536	1071.0000
23.2740	1024.0000
23.2945	1087.0000
23.3150	1088.0000
23.3354	1057.0000
23.3559	1023.0000
23.3763	1018.0000
23.3968	951.0000
23.4173	1060.0000
23.4377	967.0000
23.4582	1009.0000
23.4787	990.0000
23.4991	1038.0000
23.5196	1024.0000
23.5400	1015.0000
23.5605	1051.0000
23.5810	978.0000
23.6014	1014.0000
23.6219	983.0000
23.6424	997.0000
23.6628	949.0000
23.6833	989.0000
23.7037	974.0000
23.7242	1036.0000
23.7447	981.0000
23.7651	997.0000
23.7856	1008.0000
23.8061	1026.0000
23.8265	995.0000
23.8470	1034.0000
23.8674	1021.0000
23.8879	1004.0000
23.9084	966.0000
23.9288	981.0000
23.9493	1005.0000
23.9698	998.0000
23.9902	1039.0000
24.0107	1083.0000
24.0311	978.0000
24.0516	999.0000
24.0721	965.0000
24.0925	970.0000
24.1130	1050.0000
24.1335	1023.0000
24.1539	956.0000
24.1744	1022.0000
24.1948	1075.0000
24.2153	1000.0000
24.2358	991.0000
24.2562	1012.0000
24.2767	1051.0000
24.2972	1005.0000
24.3176	998.0000
24.3381	1010.0000
24.3585	957.0000
24.3790	959.0000
24.3995	969.0000
24.4199	958.0000
24.4404	972.0000
24.4609	991.0000
24.4813	979.0000
24.5018	969.0000
24.5222	957.0000
24.5427	957.0000
24.5632	986.0000
24.5836	1023.0000
24.6041	948.0000
24.6246	980.0000
24.6450	1020.0000
24.6655	995.0000
24.6860	1042.0000
24.7064	984.0000
24.7269	959.0000
24.7473	945.0000
24.7678	951.0000
24.7883	1025.0000
24.8087	938.0000
24.8292	1002.0000
24.8497	1011.0000
24.8701	977.0000
24.8906	949.0000
24.9110	928.0000
24.9315	981.0000
24.9520	953.0000
24.9724	995.0000
24.9929	904.0000
25.0134	1009.0000
25.0338	1002.0000
25.0543	942.0000
25.0747	1016.0000
25.0952	982.0000
25.1157	998.0000
25.1361	1022.0000
25.1566	921.0000
25.1771	963.0000
25.1975	995.0000
25.2180	974.0000
25.2384	1003.0000
25.2589	1027.0000
25.2794	984.0000
25.2998	1001.0000
25.3203	1061.0000
25.3408	991.0000
25.3612	972.0000
25.3817	1066.0000
25.4021	1056.0000
25.4226	1057.0000
25.4431	1038.0000
25.4635	1023.0000
25.4840	1037.0000
25.5045	1043.0000
25.5249	1134.0000
25.5454	1030.0000
25.5658	1071.0000
25.5863	1079.0000
25.6068	1019.0000
25.6272	1012.0000
25.6477	1052.0000
25.6682	958.0000
25.6886	955.0000
25.7091	1028.0000
25.7295	981.0000
25.7500	948.0000
25.7705	992.0000
25.7909	1038.0000
25.8114	999.0000
25.8319	1037.0000
25.8523	940.0000
25.8728	967.0000
25.8932	980.0000
25.9137	1007.0000
25.9342	942.0000
25.9546	1025.0000
25.9751	921.0000
25.9956	927.0000
26.0160	904.0000
26.0365	997.0000
26.0569	967.0000
26.0774	979.0000
26.0979	1002.0000
26.1183	969.0000
26.1388	960.0000
26.1593	996.0000
26.1797	941.0000
26.2002	987.0000
26.2207	922.0000
26.2411	956.0000
26.2616	959.0000
26.2820	954.0000
26.3025	939.0000
26.3230	980.0000
26.3434	960.0000
26.3639	977.0000
26.3844	998.0000
26.4048	918.0000
26.4253	959.0000
26.4457	1005.0000
26.4662	958.0000
26.4867	984.0000
26.5071	964.0000
26.5276	922.0000
26.5481	947.0000
26.5685	961.0000
26.5890	921.0000
26.6094	1020.0000
26.6299	974.0000
26.6504	930.0000
26.6708	933.0000
26.6913	901.0000
26.7118	974.0000
26.7322	952.0000
26.7527	970.0000
26.7731	949.0000
26.7936	992.0000
26.8141	949.0000
26.8345	940.0000
26.8550	979.0000
26.8755	949.0000
26.8959	927.0000
26.9164	942.0000
26.9368	931.0000
26.9573	938.0000
26.9778	927.0000
26.9982	957.0000
27.0187	906.0000
27.0392	964.0000
27.0596	937.0000
27.0801	896.0000
27.1005	932.0000
27.1210	926.0000
27.1415	971.0000
27.1619	890.0000
27.1824	962.0000
27.2029	927.0000
27.2233	943.0000
27.2438	903.0000
27.2642	959.0000
27.2847	902.0000
27.3052	949.0000
27.3256	942.0000
27.3461	982.0000
27.3666	903.0000
27.3870	969.0000
27.4075	934.0000
27.4279	930.0000
27.4484	926.0000
27.4689	958.0000
27.4893	926.0000
27.5098	947.0000
27.5303	863.0000
27.5507	967.0000
27.5712	953.0000
27.5916	903.0000
27.6121	873.0000
27.6326	913.0000
27.6530	894.0000
27.6735	921.0000
27.6940	876.0000
27.7144	985.0000
27.7349	939.0000
27.7554	959.0000
27.7758	972.0000
27.7963	908.0000
27.8167	917.0000
27.8372	909.0000
27.8577	887.0000
27.8781	939.0000
27.8986	913.0000
27.9191	970.0000
27.9395	963.0000
27.9600	918.0000
27.9804	954.0000
28.0009	976.0000
28.0214	900.0000
28.0418	917.0000
28.0623	912.0000
28.0828	886.0000
28.1032	934.0000
28.1237	954.0000
28.1441	904.0000
28.1646	934.0000
28.1851	903.0000
28.2055	856.0000
28.2260	896.0000
28.2465	951.0000
28.2669	944.0000
28.2874	878.0000
28.3078	929.0000
28.3283	938.0000
28.3488	913.0000
28.3692	920.0000
28.3897	891.0000
28.4102	897.0000
28.4306	946.0000
28.4511	908.0000
28.4715	911.0000
28.4920	965.0000
28.5125	912.0000
28.5329	871.0000
28.5534	868.0000
28.5739	921.0000
28.5943	944.0000
28.6148	886.0000
28.6352	896.0000
28.6557	864.0000
28.6762	948.0000
28.6966	883.0000
28.7171	945.0000
28.7376	933.0000
28.7580	909.0000
28.7785	918.0000
28.7989	937.0000
28.8194	934.0000
28.8399	869.0000
28.8603	906.0000
28.8808	923.0000
28.9013	911.0000
28.9217	941.0000
28.9422	930.0000
28.9626	921.0000
28.9831	883.0000
29.0036	922.0000
29.0240	892.0000
29.0445	933.0000
29.0650	970.0000
29.0854	943.0000
29.1059	906.0000
29.1263	954.0000
29.1468	931.0000
29.1673	976.0000
29.1877	873.0000
29.2082	917.0000
29.2287	992.0000
29.2491	940.0000
29.2696	905.0000
29.2901	882.0000
29.3105	912.0000
29.3310	932.0000
29.3514	903.0000
29.3719	981.0000
29.3924	980.0000
29.4128	910.0000
29.4333	895.0000
29.4538	874.0000
29.4742	969.0000
29.4947	912.0000
29.5151	899.0000
29.5356	912.0000
29.5561	861.0000
29.5765	881.0000
29.5970	888.0000
29.6175	914.0000
29.6379	879.0000
29.6584	934.0000
29.6788	905.0000
29.6993	933.0000
29.7198	928.0000
29.7402	913.0000
29.7607	905.0000
29.7812	891.0000
29.8016	888.0000
29.8221	950.0000
29.8425	932.0000
29.8630	925.0000
29.8835	877.0000
29.9039	899.0000
29.9244	881.0000
29.9449	893.0000
29.9653	895.0000
29.9858	904.0000
30.0062	920.0000
30.0267	915.0000
30.0472	897.0000
30.0676	874.0000
30.0881	883.0000
30.1086	937.0000
30.1290	900.0000
30.1495	871.0000
30.1699	915.0000
30.1904	914.0000
30.2109	899.0000
30.2313	951.0000
30.2518	926.0000
30.2723	934.0000
30.2927	874.0000
30.3132	867.0000
30.3336	918.0000
30.3541	875.0000
30.3746	929.0000
30.3950	936.0000
30.4155	958.0000
30.4360	959.0000
30.4564	894.0000
30.4769	919.0000
30.4973	962.0000
30.5178	893.0000
30.5383	955.0000
30.5587	934.0000
30.5792	879.0000
30.5997	863.0000
30.6201	925.0000
30.6406	908.0000
30.6610	888.0000
30.6815	905.0000
30.7020	902.0000
30.7224	945.0000
30.7429	929.0000
30.7634	906.0000
30.7838	859.0000
30.8043	908.0000
30.8248	881.0000
30.8452	894.0000
30.8657	883.0000
30.8861	903.0000
30.9066	898.0000
30.9271	857.0000
30.9475	896.0000
30.9680	936.0000
30.9885	928.0000
31.0089	901.0000
31.0294	954.0000
31.0498	906.0000
31.0703	934.0000
31.0908	940.0000
31.1112	933.0000
31.1317	926.0000
31.1522	937.0000
31.1726	975.0000
31.1931	945.0000
31.2135	1023.0000
31.2340	1043.0000
31.2545	998.0000
31.2749	985.0000
31.2954	999.0000
31.3159	1020.0000
31.3363	1064.0000
31.3568	1006.0000
31.3772	1074.0000
31.3977	1074.0000
31.4182	1094.0000
31.4386	1025.0000
31.4591	1074.0000
31.4796	1079.0000
31.5000	994.0000
31.5205	1055.0000
31.5409	1047.0000
31.5614	1063.0000
31.5819	1018.0000
31.6023	1027.0000
31.6228	1009.0000
31.6433	999.0000
31.6637	1048.0000
31.6842	1002.0000
31.7046	1021.0000
31.7251	1053.0000
31.7456	1036.0000
31.7660	1163.0000
31.7865	1061.0000
31.8070	1077.0000
31.8274	1062.0000
31.8479	1129.0000
31.8683	1112.0000
31.8888	1111.0000
31.9093	1183.0000
31.9297	1235.0000
31.9502	1232.0000
31.9707	1262.0000
31.9911	1347.0000
32.0116	1358.0000
32.0320	1385.0000
32.0525	1446.0000
32.0730	1650.0000
32.0934	1605.0000
32.1139	1783.0000
32.1344	1974.0000
32.1548	2167.0000
32.1753	2467.0000
32.1957	2939.0000
32.2162	3582.0000
32.2367	4323.0000
32.2571	5391.0000
32.2776	6761.0000
32.2981	8229.0000
32.3185	9801.0000
32.3390	11337.0000
32.3595	12506.0000
32.3799	13131.0000
32.4004	13120.0000
32.4208	12809.0000
32.4413	11598.0000
32.4618	10796.0000
32.4822	9269.0000
32.5027	7980.0000
32.5232	6801.0000
32.5436	5572.0000
32.5641	4861.0000
32.5845	4094.0000
32.6050	3536.0000
32.6255	3114.0000
32.6459	2870.0000
32.6664	2638.0000
32.6869	2405.0000
32.7073	2358.0000
32.7278	2132.0000
32.7482	2052.0000
32.7687	1958.0000
32.7892	1842.0000
32.8096	1718.0000
32.8301	1706.0000
32.8506	1587.0000
32.8710	1600.0000
32.8915	1560.0000
32.9119	1446.0000
32.9324	1394.0000
32.9529	1386.0000
32.9733	1305.0000
32.9938	1300.0000
33.0143	1280.0000
33.0347	1218.0000
33.0552	1232.0000
33.0756	1164.0000
33.0961	1167.0000
33.1166	1089.0000
33.1370	1073.0000
33.1575	1073.0000
33.1780	1023.0000
33.1984	1058.0000
33.2189	1091.0000
33.2393	1067.0000
33.2598	1090.0000
33.2803	1035.0000
33.3007	1047.0000
33.3212	1066.0000
33.3417	1015.0000
33.3621	990.0000
33.3826	1077.0000
33.4030	952.0000
33.4235	967.0000
33.4440	1016.0000
33.4644	979.0000
33.4849	1003.0000
33.5054	987.0000
33.5258	948.0000
33.5463	949.0000
33.5667	996.0000
33.5872	974.0000
33.6077	948.0000
33.6281	949.0000
33.6486	950.0000
33.6691	872.0000
33.6895	920.0000
33.7100	903.0000
33.7304	952.0000
33.7509	968.0000
33.7714	894.0000
33.7918	847.0000
33.8123	928.0000
33.8328	921.0000
33.8532	993.0000
33.8737	928.0000
33.8942	877.0000
33.9146	978.0000
33.9351	914.0000
33.9555	910.0000
33.9760	935.0000
33.9965	921.0000
34.0169	935.0000
34.0374	986.0000
34.0579	868.0000
34.0783	949.0000
34.0988	933.0000
34.1192	974.0000
34.1397	831.0000
34.1602	884.0000
34.1806	984.0000
34.2011	886.0000
34.2216	1007.0000
34.2420	963.0000
34.2625	1005.0000
34.2829	982.0000
34.3034	1022.0000
34.3239	1024.0000
34.3443	987.0000
34.3648	1088.0000
34.3853	1023.0000
34.4057	1064.0000
34.4262	1070.0000
34.4466	990.0000
34.4671	1040.0000
34.4876	983.0000
34.5080	984.0000
34.5285	1022.0000
34.5490	1010.0000
34.5694	938.0000
34.5899	918.0000
34.6103	985.0000
34.6308	940.0000
34.6513	881.0000
34.6717	888.0000
34.6922	908.0000
34.7127	849.0000
34.7331	955.0000
34.7536	870.0000
34.7740	897.0000
34.7945	919.0000
34.8150	917.0000
34.8354	885.0000
34.8559	865.0000
34.8764	916.0000
34.8968	932.0000
34.9173	906.0000
34.9377	889.0000
34.9582	861.0000
34.9787	873.0000
34.9991	907.0000
35.0196	878.0000
35.0401	840.0000
35.0605	835.0000
35.0810	901.0000
35.1014	869.0000
35.1219	919.0000
35.1424	880.0000
35.1628	824.0000
35.1833	862.0000
